"start","end","text"
"7058250","7060370"," when a sighted person prints out that data frame,"
"7060990","7063230"," the data is too big to look at visually anyway."
"7063310","7065950"," There's 16 rows, there's 50,000,"
"7066570","7068810"," oh, sorry, 50,000 rows, there's 16 columns. "
"7068990","7071450"," It's just too much to look at as a practical matter."
"7071730","7073130"," And in fact, pandas knows this."
"7073330","7076510"," And when a sighted person prints out a data frame"
"7076510","7077390"," that's long like this,"
"7077690","7079390"," it just shows the first five rows. "
"7079390","7081610"," I dot, dot, dot, and the last five rows"
"7081610","7083670"," because it knows it's not useful."
"7083830","7086690"," And my sighted students often ask me,"
"7087170","7089290"," hey, how do I change it to see all the rows?"
"7089350","7090910"," Because they just wanna go looking through the data."
"7091330","7094510"," And I say, it's actually, no, do not do that"
"7094510","7097410"," because you too will become overwhelmed. "
"7097650","7100130"," They need to learn the same thing that I'm showing you,"
"7100510","7103390"," which is to pull out the most specific information"
"7103390","7106290"," that they can and to be efficient that way."
"7108450","7113250"," I would also say that the other thing,"
"7113330","7115030"," and we're gonna get more into this next time."
"7115430","7117390"," And we only kind of scratching the surface of it here"
"7117390","7118710"," by learning some of the fundamentals,"
"7119290","7121910"," but that what I'm gonna try to show you"
"7121910","7125070"," is that there are ways of working with the data"
"7125630","7127710"," that will give you the same information"
"7127710","7130670"," or it's very similar information that a,"
"7130790","7134610"," say a pie chart, bar chart, line chart would give you. "
"7134610","7139450"," But instead of using a visual app, a visual approach,"
"7139950","7143970"," we use, we try to explore the data"
"7143970","7145550"," by having a conversation with the data,"
"7145730","7148330"," by being like, oh, the median is this."
"7148470","7150270"," Well, that makes me curious about the mode."
"7150370","7152390"," What's the most common value in there?"
"7152490","7155210"," And then you build up a mental model"
"7155850","7158370"," of the dataset in your mind,"
"7159750","7163990"," but without like that kind of visualization approach. "
"7165170","7167390"," And it's very, it's honestly, it's very practical."
"7167690","7170790"," It really can build up a mental model of your data"
"7171290","7172970"," through this conversational method."
"7173530","7175450"," I'm not gonna say it's gonna be exactly as good"
"7175450","7177370"," all the time, but then we also have sonification,"
"7177570","7179370"," which we'll do in the last two workshops. "
"7179610","7182710"," So we can access some of that condensed information"
"7184030","7185770"," that some people get in a chart."
"7185770","7188530"," Okay, so that's my pep talk for next time."
"7188590","7189230"," We're gonna learn some,"
"7189390","7191910"," we're gonna lean into this conversational style"
"7191910","7192390"," with the data. "
"7193050","7195610"," We're gonna do this exploratory data analysis"
"7196290","7198090"," to get a feel for this dataset"
"7198090","7201890"," and to answer some actually quite specific questions."
"7201890","7203890"," Like for example, what's the neighborhood"
"7203890","7208370"," with the most expensive apartments and so on, okay?"
"7209690","7211190"," We're gonna all do that next time."
"7211190","7217870"," For people who are feeling adventurous this week,"
"7218050","7221270"," between now and Tuesday, I have in the curriculum,"
"7221890","7223990"," in addition, in the curriculum,"
"7224210","7226470"," I have added a challenges section to the end. "
"7226550","7228090"," So it has three little challenges."
"7228790","7232450"," They only use, or they can be completed"
"7233070","7234950"," with items that we learned in this tutorial."
"7235070","7236550"," There may be easier ways to do it"
"7236550","7238310"," to solve those challenges and pandas,"
"7238310","7240110"," but you can definitely solve them"
"7240110","7243030"," with the methods, attributes, techniques,"
"7243170","7245250"," and everything we've learned in this tutorial, okay?"
"7245310","7248190"," And they're like real questions about the data,"
"7248590","7251250"," this dataset that you can try to figure out"
"7251770","7254510"," if you want to challenge yourself between now and Tuesday. "
"7255130","7257030"," Okay, and I'll also say maybe just cause you're not,"
"7257390","7258650"," maybe it's not something you're used to,"
"7258810","7261050"," the curriculum that's been created"
"7261050","7262310"," for the first and second workshops,"
"7262530","7264890"," they've really been designed for independent work."
"7265170","7266550"," So if you haven't looked at them,"
"7266550","7267950"," they're very descriptive."
"7268250","7270630"," I'd say they actually have more information in them"
"7270630","7273090"," than I can get across to you in the workshops. "
"7274190","7277510"," And they're very talky, just like I'm talky,"
"7277770","7278590"," and conversational."
"7278890","7282210"," So they're not just like a dump of the information"
"7282210","7282830"," in this workshop."
"7283030","7284450"," They're actually like designed"
"7284450","7286190"," so people can follow along independently"
"7286190","7287910"," and without even looking at these workshops. "
"7288070","7289750"," So if you haven't looked at those as a resource,"
"7290050","7290970"," they're there for you."
"7290970","7293290"," If you're feeling a little overwhelmed, you wanna review."
"7294230","7296610"," And then finally, if you wanna kind of, you know,"
"7296970","7297870"," drop off the meeting or whatever,"
"7297930","7299570"," I'm just gonna talk about procedural stuff now. "
"7299870","7304130"," On Thursday, we will be, have another office hours."
"7304250","7308410"," And every week after the Tuesday workshop,"
"7308510","7309670"," we'll have a Thursday office hours."
"7309790","7311530"," It's at the same time during the day. "
"7311850","7316750"," So it's 1 p.m. Eastern time, 6 p.m. Grand Meridian time,"
"7316910","7317910"," or GMT, okay?"
"7318590","7318950"," And,"
"7322710","7323690"," and thank you."
"7323790","7325050"," I'll stop the recording there."
"7325450","7327710"," And I'm gonna stick around for questions, okay?"
"7329390","7330650"," Actually, if people have questions"
"7330650","7332730"," about the data science portion,"
"7332870","7334030"," I'll leave the recording running"
"7334030","7335190"," so people can benefit from that. "
"7336150","7338190"," So thank you all and have a great day."
"7342190","7343770"," Okay, so helpers, were there questions"
"7343770","7348170"," in the chat that came up that would be good to address?"
"7348310","7349790"," Or does someone wanna get on the mic"
"7351290","7352090"," and ask a question?"
"7356720","7357380"," Let's see."
"7358040","7361380"," I think, I think just if anyone wants to hop on the mic. "
"7362420","7363980"," Just to be clear, I wanted to make sure,"
"7364120","7365660"," people have permission to leave now."
"7365920","7368080"," If you're worried about social permission to leave,"
"7368440","7369400"," you have permission to leave now."
"7369520","7370900"," This is, this is, you know,"
"7371200","7372620"," even more optional than the workshops. "
"7373260","7374240"," Just wanna make sure that's clear."
"7375560","7377300"," Sorry, we have a question from Liam."
"7377640","7380380"," Can we go through saving this as a file like last time?"
"7380480","7382020"," So I believe the iPython session. "
"7387610","7389090"," There were my headphones fell out there"
"7389090","7389630"," and I didn't hear you."
"7389630","7390010"," I didn't hear it."
"7390210","7390990"," So I wonder if you could. "
"7392170","7393050"," Sorry about that."
"7393130","7393610"," We have a question from Liam now."
"7393610","7394810"," I'm waving my hands around. "
"7397490","7398570"," Oh, can you still not?"
"7398750","7399530"," Oh, are your headphones still not on?"
"7399530","7400330"," I can hear you now."
"7401070","7401630"," Oh, okay."
"7401810","7402630"," Whoops, okay, whoops. "
"7402950","7403070"," Okay."
"7403410","7406150"," Liam asks, can we go through saving this as a file"
"7406150","7407350"," like last time?"
"7407410","7409390"," So I believe saving the iPython session."
"7409770","7410070"," Yes, okay. "
"7410210","7411830"," That's great to review and thank you, Liam."
"7413030","7413410"," Okay."
"7413770","7418910"," So to save, we use what's called a iPython magic command. "
"7418910","7419390"," Okay."
"7420070","7423050"," Those all start with a percentage sign."
"7423430","7423530"," Okay. "
"7424490","7426470"," So the first thing you have to do"
"7426470","7428890"," is you have to know what the last line,"
"7429070","7431030"," the number of the last line you input was,"
"7431090","7432510"," because we'll need that for this command."
"7432950","7435050"," So I'm just going to press enter so I can hear my input."
"7436090","7438170"," ""In left bracket 59, right bracket."""
"7438350","7439390"," So I heard 59."
"7440030","7442730"," So that means we've entered 58 lines of code."
"7442850","7444990"," So we want to save from one to 58. "
"7445570","7447510"," It's kind of annoying that it makes us put that in,"
"7448030","7449730"," but it's just how it's designed."
"7449850","7451950"," I want to do a, maybe I'll do a pull request and be like,"
"7452730","7455570"," it's supposed to actually save everything by default,"
"7455670","7456970"," but there's a bug where it doesn't."
"7457670","7460690"," All right, so let's do %save. "
"7463090","7463530"," ""%save."""
"7464550","7464990"," Space."
"7465670","7466110"," ""Save."""
"7466870","7467390"," And then."
"7467430","7467850"," Space."
"7468150","7470190"," And then now we want to put in a file name"
"7470190","7474010"," and it will, if you don't put a .py at the end,"
"7474310","7476590"," it will add the .py for you. "
"7476590","7479870"," So what will be created is going to be a Python text file,"
"7480270","7483650"," a .py file, which is a text file with Python code in it."
"7483810","7485530"," But I'm going to call this pandas."
"7485610","7488550"," ""P-A-N-D-A-S."""
"7488890","7489410"," Pandas."
"7489790","7493590"," ""F-U-N-D-A-M-E-N-T-A-L-S."""
"7494290","7496150"," I just called it pandas underscore fundamentals. "
"7497370","7500030"," And I didn't put the .py because it will add that for us."
"7500770","7501290"," ""Fundamentals."""
"7501530","7503170"," So it's %save. "
"7503170","7503450"," Sorry."
"7503910","7504430"," %save."
"7504870","7505390"," Space. "
"7505390","7506930"," Pandas underscore fundamentals."
"7507630","7509690"," And then we have another space."
"7509950","7510590"," Then one. "
"7510990","7511750"," Number one."
"7511810","7512090"," One."
"7512330","7512890"," Hyphen. "
"7513470","7513770"," One."
"7514610","7515170"," Two."
"7516050","7516750"," 58, I think was the number. "
"7516990","7517430"," Five."
"7517590","7517870"," Eight."
"7518990","7521630"," Let me just, I think that hyphen. "
"7522710","7524970"," ""158 is neither a string nor a macro."""
"7525110","7526170"," Yeah, I didn't."
"7526190","7526610"," ""58."
"7527150","7527610"," Five."""
"7527610","7528770"," I didn't properly put the hyphen in."
"7529090","7529510"," Dash. "
"7530070","7530470"," ""Five."
"7530630","7530910"," Eight."
"7531250","7531750"," D-F. "
"7532670","7534050"," D-F dot shape."""
"7534050","7536030"," And what gets printed out is all the,"
"7536370","7538910"," so what gets printed out to the screen here,"
"7539510","7540710"," and what we're hearing,"
"7540850","7544150"," is all of the stuff that we have done in the workshop."
"7545510","7548510"," But it actually, it should have put it in the file, okay?"
"7548790","7553170"," And we can actually check that using another magic command. "
"7553230","7553930"," So I'll double check it."
"7554230","7554550"," ""Percent."
"7555290","7555410"," ..."
"7555650","7556550"," L-S."""
"7558070","7559070"," ..."
"7559310","7559730"," ..."
"7560070","7562230"," And I call that pandas underscore fundamentals. "
"7563150","7564950"," ..."
"7565910","7566430"," ..."
"7566430","7566810"," ..."
"7566810","7566850"," ..."
"7566850","7566870"," ..."
"7566870","7568630"," ""Volume in drive C has no label."
"7569850","7573230"," Volume serial number is 36F6-B."""
"7573250","7573370"," Okay, printing out a lot of stuff from the review."
"7573670","7574990"," ""Volume in, in left,"
"7575190","7579470"," volume, blank, directory of C, blank, file not found."""
"7579790","7581490"," Oh, cause it made it a dot P-Y file."
"7581590","7582270"," Well, whatever, don't worry."
"7582290","7583250"," It did save it anyway. "
"7583350","7586690"," Let's just not get too deep into that."
"7586750","7588750"," But there's ways to check if the file is actually created."
"7589070","7590510"," But you can go, by default,"
"7590510","7594490"," it will save it in your users folder and your name. "
"7594810","7597790"," So if your name is Liam,"
"7598350","7601130"," it would be users forward slash or backslash Liam."
"7601870","7605630"," Then you have to look in that folder in whatever the Windows Navigator,"
"7605750","7608230"," whatever they call the program where you look at the files and folders,"
"7608330","7609910"," and you should see a file in there,"
"7610210","7612050"," whatever.py, whatever you gave it."
"7612590","7614690"," Sorry. Thanks for asking that because it's useful to"
"7614690","7616370"," review and people like to save their sessions."
"7617030","7619790"," Now, I can share this with people if they ask for it,"
"7619830","7621350"," so that's also good. I might have forgotten. "
"7623370","7624390"," Anyone else have a question?"
"7624650","7625070"," Yeah. Hi."
"7625190","7626830"," I have two questions. This is Juan."
"7627490","7627850"," Hi, Juan."
"7627890","7630430"," Question one is a silly question,"
"7630570","7633990"," but I noticed when you're using your IPython,"
"7634230","7637190"," when you start entering multi-line input,"
"7638370","7639530"," you hear a colon,"
"7639810","7643130"," but in mine, it uses a dot, dot, dot ellipses. "
"7643130","7647370"," Is there a reason that mine is different than yours?"
"7648150","7651970"," There's a good question. Let me just see what I get just to confirm."
"7652230","7653350"," So if I make a dictionary. "
"7654730","7655290"," Left braids."
"7655290","7658370"," It's really odd. I think visually. "
"7658370","7659270"," Because I like the colon."
"7660450","7661330"," It's less verbose."
"7661330","7663150"," You like the colon. Well, the thing is,"
"7663170","7667390"," yours is accurate and mine is inaccurate because it's mine."
"7667530","7670890"," That's what it's actually putting on the screen is an ellipsis."
"7670890","7672470"," I can see with my little vision here. "
"7673490","7677850"," Oh, so it's maybe NVDA reading ellipses as a colon."
"7679070","7681270"," I don't know how NVDA would read it."
"7681430","7683510"," I mean, NVDA does mess up output,"
"7683730","7687950"," but I don't see it doing a reading as a colon. "
"7688410","7690130"," I would say the possibilities,"
"7690250","7692810"," it's order of likelihood are one,"
"7693290","7696650"," that I'm using an older version of IPython,"
"7696790","7700390"," which I know I am because I was too lazy to reinstall it,"
"7700390","7701730"," but there was really no reason to do it."
"7702230","7705390"," And they fixed this, but this was a bug and they fixed it."
"7705490","7707670"," So that's a fairly likely possibility. "
"7708710","7711870"," Two, so if I installed a new, I updated my version here,"
"7712150","7714490"," which honestly I've had on this for years,"
"7715070","7716770"," so it's probably kind of out of date."
"7717830","7719950"," Can I get version information about that big version?"
"7721570","7725190"," I notice you're running Python 3.8 and I'm running 3.12."
"7725350","7727410"," You're probably on 3.12."
"7727510","7728930"," Yeah, so that's a lot of versions out of date."
"7729650","7732210"," So, you know, so I would say it might've,"
"7732350","7733510"," there might've, they might've fixed,"
"7733770","7735470"," that might be a bug that they fixed. "
"7735610","7737710"," That seems fairly likely given how out of date mine is."
"7738270","7742030"," I would also say another possibility is I have magnified"
"7742030","7745490"," or like I've made the font like 70 something,"
"7745990","7747890"," which is kind of all source of a lot of bugs"
"7747890","7751370"," with NVDA right now because, you know,"
"7751370","7753750"," it's cutting things off, it's doing weird things like that."
"7753790","7756270"," So it could be a source of something like that. "
"7757090","7759490"," And yeah, I could have a different NVDA setting,"
"7759590","7761730"," but I think that's almost a less likely possibility"
"7761730","7763090"," because it's so weird."
"7763690","7765610"," Okay, it's probably because, yeah,"
"7765650","7767130"," your version is way older than mine."
"7767690","7769950"," Okay, my second question is something you kind of"
"7769950","7772090"," very touched very lightly on,"
"7772150","7775750"," like a single sentence last time, but I was just curious. "
"7777750","7783490"," So the magic command per edit, so it opens Notepad."
"7783490","7786170"," Is there, do you know how, do you know how to change that?"
"7787210","7788870"," Because it's opening Notepad."
"7788990","7791650"," It's kind of a little more like an office hours thing"
"7791650","7793390"," because it's a multi-step process. "
"7793730","7799850"," Yeah, but basically what we're gonna do is change a setting."
"7800790","7802510"," There's a functionality here,"
"7802630","7804110"," a magic command to change settings"
"7805670","7808670"," and we will use it to change the setting,"
"7809850","7815350"," which will be the command line command for the node."
"7815550","7816910"," Probably you want, do you want VS code?"
"7817050","7818090"," You probably want VS code, right?"
"7818190","7819170"," Yeah, well, it's okay. "
"7819250","7820130"," I don't need it exactly."
"7820310","7821830"," I just want to know, I just want to make sure"
"7821830","7823330"," it's not like something I change in Windows."
"7823430","7826510"," If it's something I change in IPython,"
"7826630","7827610"," or is it something that changes?"
"7828130","7831890"," Yeah, you can change it in, yeah, I don't think it,"
"7832030","7833710"," it may open the default text editor"
"7833710","7834830"," for your operating system. "
"7835210","7836950"," So if there's a way to change it in Windows,"
"7836950","7838210"," that's worth trying."
"7838730","7840510"," But I do think it does require,"
"7840710","7843910"," I suspect it requires a change of setting in,"
"7844810","7848390"," or in either the command line or IPython."
"7850050","7851430"," But I will-"
"7851430","7853110"," I can Google that, I can Google that. "
"7853170","7854770"," Yeah, yeah, exactly."
"7855090","7855730"," But you know what?"
"7856690","7858410"," It's something that might be useful for people."
"7858690","7860450"," So I might look it up and include it"
"7860450","7862550"," in the resource that I'm creating here. "
"7862950","7864730"," So people know to change it."
"7864870","7866630"," And it's useful, like if VS code opens"
"7866630","7867710"," and then you can edit stuff"
"7867710","7869830"," and use your full screen reader and everything,"
"7870050","7871610"," save it, and then it runs it in there."
"7871710","7873470"," That's a really, kind of a nice workflow. "
"7876170","7876430"," Yeah."
"7877390","7880010"," I mean, it was okay to use Notepad, but-"
"7880010","7882190"," And Notepad stinks, you know, it's like-"
"7882250","7885350"," I mean, for simple, like setting up structures,"
"7885670","7887270"," like simple dictionaries, isn't a big deal,"
"7887350","7890390"," but the auto-completion in VS code is way better."
"7890610","7893030"," And so it just makes coding a lot easier. "
"7893930","7895570"," Notepad++ is also pretty good."
"7895910","7896970"," It is accessible."
"7897610","7898590"," So, cool. "
"7898970","7899130"," Awesome."
"7901030","7901750"," That's Juan, right?"
"7902010","7902410"," Thank you, Juan."
"7902710","7902970"," Yes. "
"7904130","7905650"," Anyone else have a question, want to get on the mic?"
"7920480","7922340"," Well, if that's all the mic-friendly questions,"
"7922560","7924260"," feel free to jump in before I end here."
"7924340","7925400"," I guess we'll end the recording"
"7925400","7926980"," and then I'll stick around for a little bit"
"7926980","7927500"," if people want. "
